ride ID,rider name,driver ID,promotion used?,wait time,ride duration,ride cost,revenue earned
3048.0,Margaret Lowe DDS,2576.0,yes,18.0,21.0,25.99,5.1979999999999995
6065.0,Peter Schultz,186.0,yes,9.0,8.0,10.33,2.066
1731.0,Jennifer Trujillo,75.0,yes,12.0,21.0,13.18,2.636
4013.0,Bridget Miller,1725.0,yes,21.0,16.0,19.27,3.854
4434.0,Tara Guerrero,175.0,yes,19.0,11.0,8.73,1.746
3091.0,Leslie Pruitt,671.0,yes,6.0,7.0,3.21,0.642
7941.0,David Schmidt,69.0,yes,23.0,11.0,11.39,2.278
934.0,Robert Turner,2458.0,yes,23.0,5.0,1.73,0.346
7182.0,Katie Wilson,3082.0,yes,19.0,28.0,38.4,7.68
2384.0,Susan Turner,999.0,yes,21.0,7.0,4.86,0.9720000000000001
1317.0,Tiffany Hickman,399.0,yes,7.0,27.0,21.14,4.228
7355.0,Anthony Terrell,3219.0,yes,8.0,8.0,9.33,1.866
3433.0,Melanie Hall,3881.0,yes,23.0,16.0,22.3,4.46
5645.0,Julie Smith,4344.0,yes,8.0,19.0,16.18,3.2359999999999998
8411.0,Mary Mccormick,4880.0,yes,5.0,30.0,22.59,4.518
560.0,Jorge Clark,232.0,yes,10.0,16.0,10.49,2.098
8411.0,Gary Campbell,4888.0,yes,5.0,11.0,11.16,2.232
5017.0,Anita Murray MD,616.0,yes,18.0,5.0,5.91,1.182
2470.0,Peter Garcia,2267.0,yes,24.0,16.0,19.94,3.9880000000000004
9666.0,Rebecca Garza,1938.0,yes,20.0,22.0,23.73,4.746
8899.0,Megan Gay,2842.0,yes,9.0,12.0,13.1,2.62
8438.0,Angela Ramirez,1180.0,yes,12.0,21.0,19.6,3.9200000000000004
8185.0,Paula Miller,1098.0,yes,18.0,23.0,12.4,2.48
7116.0,Gregory Odom,2816.0,yes,7.0,28.0,32.76,6.552
8422.0,Roger Chavez,3777.0,yes,12.0,15.0,18.75,3.75
9801.0,Vincent Carter,1484.0,yes,23.0,22.0,6.96,1.392
4985.0,Thomas Moreno,2204.0,yes,15.0,19.0,14.2,2.84
8629.0,Calvin Weber,858.0,yes,17.0,14.0,9.28,1.8559999999999999
6498.0,Kenneth Graham,1228.0,yes,20.0,30.0,18.43,3.686
8804.0,Valerie Franklin,3226.0,yes,9.0,11.0,15.97,3.194
2690.0,Katherine Morales,3438.0,yes,22.0,13.0,12.73,2.5460000000000003
1491.0,Joseph Forbes,600.0,yes,19.0,5.0,5.55,1.1099999999999999
6211.0,Patrick Marshall,2530.0,yes,15.0,23.0,32.16,6.4319999999999995
8234.0,Lynn Franco,3394.0,yes,18.0,11.0,6.1,1.22
88.0,Lynn Gonzales,2491.0,yes,8.0,9.0,6.33,1.266
9770.0,Rebecca Moore,2428.0,yes,17.0,5.0,6.28,1.256
517.0,Shawn Walker,864.0,yes,13.0,5.0,3.82,0.764
7019.0,Margaret Mitchell,3151.0,yes,10.0,13.0,13.6,2.7199999999999998
9216.0,James Torres,3638.0,yes,23.0,10.0,13.37,2.674
9746.0,Jennifer Edwards,4903.0,yes,9.0,12.0,12.73,2.5460000000000003
8756.0,Tara Taylor,456.0,yes,10.0,10.0,14.69,2.9379999999999997
5099.0,Alyssa Kim,4004.0,yes,23.0,25.0,25.69,5.138
8950.0,Sandra Herman,364.0,yes,7.0,12.0,15.39,3.0780000000000003
2779.0,Barbara Johnson,4574.0,yes,7.0,6.0,7.12,1.424
4780.0,Terry Pratt,4861.0,yes,16.0,10.0,13.21,2.6420000000000003
874.0,Kathryn Guerrero,1872.0,yes,24.0,21.0,20.21,4.042
7823.0,Rachel Mills,1008.0,yes,21.0,23.0,28.41,5.682
4099.0,Alexandra Alvarado,1510.0,yes,6.0,26.0,38.67,7.734
893.0,Evelyn Crawford,3844.0,yes,21.0,14.0,14.09,2.818
2670.0,Katie Castillo,4024.0,yes,16.0,14.0,14.85,2.9699999999999998
6382.0,Lisa Lowe,1299.0,yes,12.0,20.0,7.98,1.596
9028.0,Tammy Li,1945.0,yes,22.0,19.0,9.33,1.866
1057.0,Jody Charles,122.0,yes,23.0,14.0,18.0,3.6
3173.0,Juan Delacruz,2675.0,yes,9.0,5.0,6.79,1.358
3305.0,Oscar Howard,3015.0,yes,19.0,22.0,28.55,5.71
2919.0,Sherry Carter,3562.0,yes,22.0,29.0,29.02,5.804
4019.0,Daniel Wilson,2834.0,yes,10.0,10.0,13.14,2.628
542.0,Debbie Robbins MD,4148.0,yes,7.0,14.0,10.7,2.1399999999999997
4606.0,Michelle Baker,1272.0,yes,12.0,12.0,10.68,2.136
502.0,Tiffany Vazquez,2217.0,yes,21.0,23.0,32.28,6.456
206.0,Philip Molina,867.0,yes,21.0,25.0,34.52,6.904000000000001
729.0,Keith Fleming,786.0,yes,6.0,19.0,25.3,5.0600000000000005
8285.0,John Dean,326.0,yes,17.0,16.0,19.37,3.874
1676.0,James Stone,2893.0,yes,14.0,12.0,7.18,1.436
5311.0,Matthew Walker,998.0,yes,11.0,20.0,28.56,5.712
1769.0,Jackie Watson,1631.0,yes,8.0,14.0,17.55,3.5100000000000002
2445.0,James Smith,509.0,yes,20.0,7.0,9.52,1.904
3592.0,Matthew Richardson,3559.0,yes,17.0,19.0,15.93,3.186
1820.0,Timothy Hall,2836.0,yes,20.0,27.0,35.74,7.148000000000001
486.0,Cynthia Jones,2447.0,yes,10.0,30.0,37.02,7.404000000000001
4789.0,Joel Elliott,1275.0,yes,6.0,30.0,37.44,7.4879999999999995
2112.0,Christopher Bishop,523.0,yes,16.0,20.0,19.85,3.97
7938.0,Jonathan Carson,3722.0,yes,22.0,28.0,41.86,8.372
6549.0,Monica Hutchinson,1950.0,yes,21.0,8.0,11.7,2.34
8602.0,Amanda Young,1716.0,yes,22.0,22.0,31.97,6.394
6608.0,Tammy Ryan,172.0,yes,16.0,9.0,9.41,1.8820000000000001
4151.0,Samuel Hernandez,2691.0,yes,6.0,15.0,15.04,3.008
148.0,Donald Gallagher,2472.0,yes,15.0,11.0,8.46,1.6920000000000002
2494.0,Dr. Rebecca Jackson,2409.0,yes,18.0,22.0,27.42,5.484
6265.0,Emily Rodriguez,2520.0,yes,18.0,30.0,19.63,3.9259999999999997
7255.0,Gabriela Fuller,4715.0,yes,5.0,8.0,10.78,2.1559999999999997
4036.0,Pamela Lewis,2565.0,yes,15.0,21.0,25.83,5.1659999999999995
5188.0,Nicole Moore,2055.0,yes,21.0,12.0,14.48,2.896
1759.0,Krystal Steele,843.0,yes,21.0,25.0,28.4,5.68
8720.0,Molly Lee,997.0,yes,20.0,26.0,38.84,7.768000000000001
5713.0,Shane Cole,1136.0,yes,17.0,30.0,40.8,8.16
3864.0,Hayley Brown,3382.0,yes,20.0,15.0,20.75,4.15
3696.0,Samantha Mitchell,3720.0,yes,19.0,6.0,4.6,0.9199999999999999
2631.0,Bryan Woodard,2824.0,yes,11.0,15.0,18.83,3.7659999999999996
7134.0,Rachel Arnold,3830.0,yes,9.0,22.0,18.62,3.724
7280.0,Alicia Reilly,1538.0,yes,22.0,23.0,30.96,6.192
4770.0,Jason Sanchez,1881.0,yes,13.0,24.0,22.91,4.582
6240.0,Thomas Lee Jr.,2697.0,yes,23.0,15.0,15.59,3.118
3065.0,Kathryn Cortez,4979.0,yes,23.0,24.0,33.95,6.790000000000001
1705.0,Daniel Smith,4417.0,yes,24.0,7.0,10.5,2.1
7018.0,Jacob Suarez,720.0,yes,15.0,8.0,1.16,0.23199999999999998
3025.0,William Khan,866.0,yes,18.0,18.0,22.78,4.556
297.0,Michelle Walsh,4380.0,yes,14.0,5.0,4.82,0.9640000000000001
5207.0,Melissa Jordan,3411.0,yes,5.0,6.0,8.92,1.784
1393.0,Timothy Sanchez,3469.0,yes,5.0,21.0,21.67,4.3340000000000005
5199.0,Amanda Norton,735.0,yes,20.0,7.0,7.33,1.466
5344.0,Shannon Greene,4934.0,yes,15.0,14.0,13.55,2.71
2874.0,Joseph Robertson Jr.,2582.0,yes,15.0,30.0,33.44,6.688
9326.0,Megan Robertson,3361.0,yes,22.0,22.0,29.55,5.91
5873.0,Debbie Hayes,4169.0,yes,5.0,6.0,8.86,1.7719999999999998
6634.0,Brianna Larsen,2847.0,yes,20.0,5.0,7.19,1.4380000000000002
9702.0,Randy Booker,1704.0,yes,12.0,10.0,7.42,1.484
7019.0,Kevin Barron MD,1962.0,yes,13.0,5.0,7.12,1.424
2754.0,Judith Williams,4919.0,yes,13.0,30.0,38.3,7.659999999999999
9527.0,Amanda Mata,2647.0,yes,10.0,11.0,16.45,3.29
4336.0,David Ferguson,1417.0,yes,8.0,6.0,7.74,1.548
4220.0,Brianna Thomas,2049.0,yes,16.0,23.0,31.68,6.336
9908.0,Sarah Johnson,1284.0,yes,9.0,12.0,14.75,2.95
9666.0,Jeremiah Henry,648.0,yes,7.0,23.0,32.69,6.537999999999999
4459.0,Ronald Marshall,4497.0,yes,18.0,7.0,8.99,1.798
5518.0,Brian Martin,1238.0,yes,13.0,28.0,13.39,2.678
3752.0,Christopher Allen,839.0,yes,14.0,18.0,16.47,3.2939999999999996
577.0,Patricia Nguyen,1930.0,yes,16.0,29.0,22.55,4.51
637.0,Diana Rojas,4747.0,yes,20.0,23.0,16.4,3.28
1682.0,Rachel Allen,526.0,yes,22.0,27.0,37.78,7.556
8133.0,Justin Mata,168.0,yes,5.0,22.0,17.13,3.4259999999999997
360.0,Thomas Molina,3520.0,yes,8.0,16.0,18.53,3.7060000000000004
7403.0,Michael Reid,370.0,yes,15.0,26.0,34.16,6.831999999999999
587.0,Brittney Vargas,683.0,yes,7.0,6.0,8.46,1.6920000000000002
8193.0,Mario Garcia,3914.0,yes,6.0,28.0,35.96,7.192
7445.0,Stephen Ayala,3752.0,yes,10.0,16.0,20.48,4.096
1851.0,Benjamin Duke,3431.0,yes,9.0,6.0,8.49,1.698
8059.0,Benjamin Hines,2165.0,yes,21.0,16.0,8.87,1.7739999999999998
9326.0,Antonio Saunders,930.0,yes,24.0,7.0,10.23,2.0460000000000003
9716.0,Mary Nielsen,2923.0,yes,21.0,15.0,19.11,3.822
4918.0,Jeffrey Sharp,281.0,yes,16.0,27.0,25.33,5.066
4845.0,Andrew Little,1421.0,yes,18.0,10.0,12.16,2.432
1872.0,Jessica Mercer,3981.0,yes,16.0,24.0,30.15,6.029999999999999
6134.0,Jesse Nguyen,1275.0,yes,9.0,19.0,20.8,4.16
9740.0,Casey Craig,4046.0,yes,24.0,6.0,6.91,1.3820000000000001
6157.0,Patricia Sanders,4310.0,yes,13.0,9.0,10.72,2.144
9813.0,David Scott,469.0,yes,15.0,27.0,29.47,5.894
7025.0,Paul Macias,1185.0,yes,20.0,28.0,38.61,7.7219999999999995
1653.0,Michelle Torres,960.0,yes,8.0,27.0,28.05,5.61
5875.0,Robert Turner,2738.0,yes,8.0,5.0,7.46,1.492
1683.0,Benjamin Avila,2144.0,yes,5.0,30.0,38.26,7.651999999999999
1021.0,Michael Harding,2899.0,yes,19.0,5.0,6.11,1.222
2719.0,Anne Gibbs,1867.0,yes,12.0,17.0,12.75,2.55
1029.0,William Alvarez,1543.0,yes,19.0,25.0,28.05,5.61
3942.0,Jillian Christensen,233.0,yes,11.0,8.0,8.99,1.798
6201.0,David Owens,4706.0,yes,19.0,7.0,6.22,1.244
7200.0,Vincent Hawkins,19.0,yes,12.0,12.0,9.89,1.9780000000000002
4787.0,Mark Mcintosh,1918.0,yes,19.0,5.0,7.19,1.4380000000000002
3208.0,Joy Parker,1998.0,yes,16.0,5.0,4.68,0.9359999999999999
1433.0,Nicole Rose,4843.0,yes,17.0,9.0,10.09,2.018
5523.0,Dakota King,4795.0,yes,16.0,10.0,10.25,2.05
6808.0,Sheryl Leblanc,1767.0,yes,12.0,7.0,6.94,1.3880000000000001
9510.0,Michele Frederick,612.0,yes,20.0,25.0,30.33,6.066
8653.0,Jeffrey Cole,4622.0,yes,21.0,24.0,28.73,5.746
8973.0,Ebony Parker,2106.0,yes,18.0,28.0,37.94,7.587999999999999
5122.0,David Bates MD,3143.0,yes,14.0,29.0,41.91,8.382
6902.0,Natasha Warren,1936.0,yes,12.0,25.0,8.76,1.752
5291.0,Timothy Bass,3004.0,yes,19.0,18.0,26.11,5.2219999999999995
835.0,Randy Malone,4398.0,yes,8.0,30.0,30.22,6.044
7654.0,Kenneth Rodgers,3013.0,yes,8.0,18.0,24.56,4.912
8088.0,Suzanne Hanna,298.0,yes,16.0,23.0,13.85,2.77
8084.0,Benjamin Oliver,3165.0,yes,16.0,30.0,27.86,5.572
7751.0,Ivan Moreno,3196.0,yes,17.0,27.0,22.38,4.476
5716.0,Christopher Hancock,3142.0,yes,15.0,29.0,29.99,5.997999999999999
9523.0,Anthony Adams,4653.0,yes,14.0,5.0,3.32,0.6639999999999999
8497.0,Jennifer Howell,4047.0,yes,8.0,13.0,9.38,1.8760000000000001
3631.0,Jeffrey Mckay,384.0,yes,11.0,27.0,18.26,3.652
400.0,Logan Ortiz,814.0,yes,8.0,11.0,9.66,1.932
7817.0,Abigail Rogers,3950.0,yes,6.0,8.0,10.63,2.1260000000000003
3868.0,Robert Cortez,3458.0,yes,21.0,20.0,29.12,5.824
9794.0,Sean Gill,3753.0,yes,11.0,23.0,33.48,6.696
292.0,Manuel Ruiz,4461.0,yes,24.0,10.0,7.19,1.4380000000000002
635.0,Eric Hanson,1773.0,yes,22.0,16.0,15.96,3.192
1638.0,Stephen Ramirez,2539.0,yes,5.0,18.0,21.8,4.36
6685.0,Willie Oconnor,2702.0,yes,13.0,25.0,22.92,4.5840000000000005
6555.0,Patricia Jarvis MD,516.0,yes,10.0,7.0,5.64,1.128
6689.0,Hailey Hamilton,4540.0,yes,17.0,6.0,3.86,0.772
3180.0,Martin Jackson,956.0,yes,13.0,10.0,9.68,1.936
7407.0,Frank Delgado,4162.0,yes,11.0,19.0,8.71,1.7420000000000002
454.0,Scott Barnett,1437.0,yes,17.0,9.0,12.68,2.536
2742.0,Marissa Mcdonald,3090.0,yes,8.0,11.0,12.18,2.436
7153.0,Alejandra Murphy,1575.0,yes,7.0,27.0,39.04,7.808
7311.0,Roy Garcia,4243.0,yes,17.0,15.0,8.72,1.7440000000000002
1991.0,Scott Parsons,2738.0,yes,7.0,25.0,30.21,6.042
8446.0,John Davis,1895.0,yes,23.0,27.0,25.13,5.026
4614.0,Alicia Molina,3325.0,yes,9.0,15.0,20.62,4.1240000000000006
7288.0,Valerie Nelson,1354.0,yes,19.0,30.0,9.49,1.8980000000000001
4007.0,Dr. Loretta Daugherty MD,4214.0,yes,19.0,30.0,44.78,8.956
8679.0,Patrick Phillips,1819.0,yes,17.0,23.0,28.71,5.742
8994.0,Gary Contreras,1685.0,yes,23.0,13.0,9.38,1.8760000000000001
1243.0,Brian Thomas,3173.0,yes,9.0,26.0,38.04,7.608
9428.0,Kristin Mora,4660.0,yes,6.0,16.0,19.82,3.964
7295.0,Morgan Brown,3935.0,yes,9.0,21.0,14.69,2.9379999999999997
7929.0,Mike Lamb,4340.0,yes,12.0,15.0,19.03,3.806
1981.0,Jason Black,2418.0,yes,24.0,12.0,6.54,1.308
857.0,Caleb Hall,3190.0,yes,12.0,22.0,31.3,6.26
9731.0,Kenneth Moody,4254.0,yes,7.0,27.0,38.01,7.601999999999999
5061.0,Michael Davis,4666.0,yes,16.0,17.0,11.77,2.354
3245.0,Jessica Merritt,2012.0,yes,8.0,11.0,13.26,2.652
9300.0,Tiffany May,2930.0,yes,19.0,29.0,5.63,1.126
2173.0,Alexander Keller,544.0,yes,15.0,17.0,13.33,2.666
1637.0,Elizabeth Valencia,3698.0,yes,24.0,29.0,34.02,6.804
6696.0,Robert Hall,3593.0,yes,9.0,18.0,20.63,4.1259999999999994
8328.0,David Baker,2070.0,yes,8.0,28.0,17.5,3.5
1725.0,Mr. Nicholas Bowers Jr.,852.0,yes,24.0,21.0,14.31,2.862
7610.0,Carrie Padilla,2707.0,yes,10.0,28.0,40.04,8.008
232.0,Jerry Mcdonald,2215.0,yes,24.0,13.0,8.54,1.7079999999999997
9730.0,Jason Mitchell,2390.0,yes,21.0,5.0,3.91,0.782
367.0,Timothy Reilly,3174.0,yes,20.0,20.0,12.77,2.554
2374.0,Kevin Smith,3309.0,yes,17.0,21.0,28.93,5.786
8468.0,Yvonne Moran,2057.0,yes,10.0,10.0,13.93,2.786
7256.0,Adriana Bishop,66.0,yes,24.0,20.0,17.93,3.586
6521.0,Tina Ward,4040.0,yes,8.0,18.0,23.08,4.616
5207.0,Robert Myers,3387.0,yes,12.0,14.0,13.26,2.652
4504.0,Victoria Diaz,2279.0,yes,12.0,21.0,14.67,2.934
7331.0,Jennifer Perry,2097.0,yes,7.0,12.0,16.85,3.37
3801.0,David Newton,284.0,yes,8.0,21.0,25.07,5.014
9181.0,Maria Key,3905.0,yes,16.0,12.0,5.76,1.152
5190.0,Sarah Gregory DVM,1428.0,yes,22.0,27.0,12.21,2.442
8665.0,Anthony Price,3264.0,yes,17.0,16.0,6.44,1.288
2301.0,Ashley Lee,739.0,yes,21.0,25.0,33.97,6.794
445.0,Kayla Walsh,4038.0,yes,20.0,21.0,5.58,1.116
6303.0,Deanna Lynch,1693.0,yes,17.0,24.0,29.39,5.878
9072.0,Kevin Rowe,3778.0,yes,7.0,30.0,33.1,6.62
331.0,Bethany Smith,3767.0,yes,19.0,24.0,32.22,6.444
6223.0,Mark Campos,4738.0,yes,12.0,25.0,35.23,7.045999999999999
1289.0,Joy Harris,632.0,yes,8.0,30.0,17.0,3.4
907.0,Steven Johnson,2291.0,yes,5.0,14.0,12.58,2.516
843.0,Evan Lucas,1493.0,yes,9.0,25.0,34.48,6.895999999999999
8990.0,Charles Brown,4875.0,yes,7.0,19.0,25.04,5.008
9828.0,Scott Espinoza,4457.0,yes,15.0,28.0,29.04,5.808
4209.0,Brittany Thomas,2650.0,yes,21.0,13.0,16.64,3.3280000000000003
1953.0,Jennifer Williams,3416.0,yes,23.0,29.0,42.06,8.412
9694.0,Jamie Briggs,3296.0,yes,20.0,6.0,7.71,1.542
4676.0,Michael Phillips,792.0,yes,13.0,23.0,33.17,6.634
2664.0,Amanda Garcia,4510.0,yes,13.0,7.0,8.49,1.698
8873.0,Gregory Garcia,4770.0,yes,19.0,5.0,7.22,1.444
162.0,Gregory Berry,747.0,yes,13.0,22.0,26.21,5.242
5928.0,Sarah Lara,818.0,yes,15.0,10.0,11.98,2.396
6355.0,Heidi Simon,3464.0,yes,16.0,26.0,22.77,4.554
1644.0,Jennifer Black,2696.0,yes,14.0,17.0,19.57,3.914
4001.0,Patricia Case,2724.0,yes,23.0,18.0,15.16,3.032
8126.0,Dr. Jennifer Miles MD,4658.0,yes,22.0,15.0,8.65,1.73
794.0,Julie Thompson,2889.0,yes,10.0,25.0,29.63,5.926
1093.0,Randy Henson,1894.0,yes,9.0,13.0,17.38,3.476
5711.0,Gina Taylor DVM,2358.0,yes,11.0,22.0,32.96,6.5920000000000005
2446.0,Zachary Wells,327.0,yes,12.0,16.0,12.8,2.56
440.0,Karen Mcmillan,742.0,yes,5.0,24.0,20.88,4.176
8162.0,Brenda Hall,1201.0,yes,13.0,14.0,17.14,3.428
6695.0,Alexander Moses,3934.0,yes,10.0,30.0,41.32,8.264
2091.0,Dylan Garcia,269.0,yes,10.0,19.0,25.98,5.196
7828.0,Heather Brown,2551.0,yes,5.0,9.0,9.0,1.8
2818.0,Tyler Roberts,4686.0,yes,18.0,21.0,8.02,1.6039999999999999
4795.0,Joseph Jimenez,4059.0,yes,19.0,21.0,8.98,1.796
3566.0,Michael Kelly,2417.0,yes,17.0,6.0,6.63,1.326
3835.0,Raven Murphy,1445.0,yes,17.0,30.0,33.07,6.614
9295.0,Brittany Brooks,1531.0,yes,24.0,24.0,13.77,2.754
8047.0,Kristen Collins,2845.0,yes,14.0,20.0,28.23,5.646
9874.0,Christine Barber,4495.0,yes,9.0,25.0,36.38,7.276000000000001
7180.0,Wendy Summers,183.0,yes,19.0,5.0,5.94,1.1880000000000002
7736.0,Sandy Herrera,3684.0,yes,22.0,21.0,24.76,4.952
7761.0,Taylor Grant,1932.0,yes,15.0,11.0,14.17,2.834
2215.0,Kenneth Pollard,2386.0,yes,6.0,23.0,4.96,0.992
1150.0,Christopher Pham,3395.0,yes,12.0,15.0,22.18,4.436
2925.0,Stephen Wallace,1992.0,yes,12.0,16.0,18.89,3.778
6107.0,Jason Ward,2668.0,yes,14.0,9.0,3.98,0.796
7632.0,Daniel Love,4005.0,yes,11.0,25.0,36.98,7.395999999999999
5394.0,Tara Cole,1402.0,yes,24.0,17.0,23.03,4.606
2495.0,Mark Benson,4177.0,yes,16.0,17.0,23.21,4.642
5493.0,Christopher Carter,4829.0,yes,6.0,14.0,11.48,2.2960000000000003
3878.0,Kayla Palmer,3001.0,yes,8.0,18.0,15.97,3.194
4230.0,Kyle Olson,3447.0,yes,7.0,17.0,7.55,1.51
9507.0,Amber Ramsey,2791.0,yes,13.0,8.0,10.31,2.0620000000000003
8968.0,Joseph Kane,3279.0,yes,13.0,16.0,11.57,2.314
1826.0,Katie Haynes,4762.0,yes,6.0,20.0,26.69,5.338
1089.0,Aaron Walker,906.0,yes,5.0,6.0,5.6,1.1199999999999999
117.0,Melissa Mckay,4010.0,yes,23.0,5.0,7.49,1.498
2758.0,Michelle Campos,1799.0,yes,14.0,8.0,9.37,1.8739999999999999
7217.0,Hannah Cohen,2407.0,yes,10.0,18.0,24.04,4.808
8214.0,Zachary Ware,1970.0,yes,10.0,5.0,5.36,1.072
9970.0,John Sanders,196.0,yes,22.0,17.0,16.39,3.278
669.0,Carlos Cline,2555.0,yes,19.0,15.0,21.65,4.33
911.0,Andrew Burns,4964.0,yes,8.0,20.0,27.74,5.548
3310.0,Nicholas Powell,1332.0,yes,14.0,28.0,39.77,7.954000000000001
6648.0,Nicole Valencia,4218.0,yes,11.0,22.0,25.65,5.13
4131.0,Debra Curry,263.0,yes,6.0,23.0,30.18,6.036
3965.0,Kathryn Stewart,1708.0,yes,9.0,11.0,11.63,2.326
2603.0,Dr. Sarah Zuniga DDS,2017.0,yes,14.0,11.0,13.11,2.622
8577.0,Ralph Hicks,2661.0,yes,11.0,7.0,9.34,1.8679999999999999
6323.0,Robert Finley,1018.0,yes,10.0,27.0,38.43,7.686
7227.0,Alex Lewis,207.0,yes,6.0,27.0,26.43,5.286
2797.0,Robert Mitchell,2759.0,yes,10.0,26.0,35.33,7.066
5204.0,Duane Torres,2900.0,yes,21.0,6.0,6.48,1.296
4085.0,Lawrence Young,2195.0,yes,9.0,18.0,24.14,4.828
8794.0,Mariah Mayer,1582.0,yes,23.0,18.0,13.93,2.786
24.0,Sarah Curry,30.0,yes,22.0,12.0,15.27,3.054
2578.0,Anthony Miller,2354.0,yes,19.0,17.0,22.03,4.406000000000001
123.0,Jill Holt,1513.0,yes,9.0,25.0,35.0,7.0
8763.0,Stephen Scott,1547.0,yes,9.0,17.0,21.38,4.276
7476.0,Brenda Williams,4954.0,yes,6.0,7.0,7.32,1.464
6976.0,Sean Diaz,4693.0,yes,6.0,23.0,34.06,6.812
7716.0,Michael Espinoza,920.0,yes,9.0,8.0,9.22,1.844
4198.0,Jonathan Ruiz,2088.0,yes,22.0,7.0,7.57,1.514
5070.0,David Nelson,1270.0,yes,8.0,26.0,38.75,7.75
6791.0,Samantha Taylor,2354.0,yes,14.0,24.0,35.65,7.13
6369.0,Mark Olson,11.0,yes,15.0,18.0,22.01,4.402
3793.0,Jessica Ortiz,3261.0,yes,24.0,7.0,8.33,1.666
8271.0,Justin Solomon,3408.0,yes,13.0,25.0,13.15,2.63
1653.0,Richard Mccoy,2618.0,yes,20.0,10.0,10.62,2.1239999999999997
5151.0,Katie Howard,3849.0,yes,15.0,9.0,7.34,1.468
4757.0,Samantha Gonzalez,3168.0,yes,18.0,24.0,3.0,0.6
9288.0,Shane Allen,1398.0,yes,5.0,12.0,11.91,2.382
4791.0,Kimberly Stokes,1103.0,yes,12.0,18.0,15.62,3.1239999999999997
7408.0,Amy Dixon,709.0,yes,7.0,24.0,34.25,6.85
9075.0,Victoria Pearson,1252.0,yes,15.0,8.0,10.07,2.0140000000000002
4018.0,Thomas Johnson,1203.0,yes,15.0,27.0,15.3,3.06
1298.0,Frank Villanueva,1728.0,yes,17.0,10.0,13.06,2.612
9676.0,Cynthia Cox,967.0,yes,10.0,18.0,11.49,2.298
168.0,Eric Miller,1365.0,yes,6.0,16.0,23.71,4.742
1061.0,Donald Murphy,4254.0,yes,8.0,16.0,23.06,4.612
233.0,Colin Hayes,1400.0,yes,23.0,12.0,17.88,3.5759999999999996
3994.0,Jennifer Miller,3552.0,yes,16.0,11.0,12.95,2.59
4346.0,Douglas Peterson,287.0,yes,6.0,18.0,18.61,3.722
4679.0,Caitlin Weaver,3964.0,yes,12.0,19.0,14.18,2.836
7968.0,Latasha Brown,653.0,yes,12.0,8.0,7.82,1.564
7315.0,Larry White,3705.0,yes,5.0,30.0,34.76,6.952
1915.0,Hannah Black,4650.0,yes,14.0,22.0,30.71,6.142
5308.0,William Gilbert,4249.0,yes,13.0,16.0,13.53,2.706
3000.0,Catherine Ochoa,4113.0,yes,24.0,7.0,5.25,1.05
2223.0,Sandra Mcgee,1380.0,yes,8.0,12.0,7.62,1.524
2377.0,Jared Harmon,1507.0,yes,13.0,30.0,14.4,2.88
6444.0,Frank Myers,3125.0,yes,12.0,21.0,28.86,5.772
5409.0,Anna Salazar,1769.0,yes,24.0,25.0,26.19,5.238
6793.0,Mary Tran,2341.0,yes,15.0,13.0,3.7,0.74
3531.0,Samantha Mahoney,2138.0,yes,11.0,16.0,3.18,0.636
4164.0,Caitlin Chapman,4322.0,yes,6.0,11.0,5.74,1.1480000000000001
3197.0,Stephanie Ross,3249.0,yes,16.0,19.0,23.55,4.71
4550.0,William Gutierrez,4399.0,yes,21.0,24.0,26.12,5.224
4712.0,Matthew Brown,2893.0,yes,12.0,16.0,19.67,3.934
967.0,Marcus Jones,4187.0,yes,15.0,12.0,13.62,2.7239999999999998
2790.0,Gail Nelson,4189.0,yes,8.0,27.0,18.87,3.774
8662.0,Jay Diaz,4985.0,yes,24.0,15.0,18.02,3.604
4641.0,Melinda Johnson,4225.0,yes,17.0,18.0,22.43,4.486
4566.0,Teresa Kent,2825.0,yes,11.0,30.0,43.17,8.634
395.0,Sarah Davis,4791.0,yes,10.0,7.0,8.68,1.736
2422.0,Lori Beasley,4424.0,yes,22.0,16.0,6.87,1.374
2592.0,Tim Crawford,4236.0,yes,18.0,10.0,1.25,0.25
1153.0,Nathan Hopkins,2332.0,yes,9.0,10.0,13.91,2.782
3974.0,Loretta Williams,69.0,yes,5.0,8.0,11.07,2.214
2071.0,Sarah Herman,2958.0,yes,23.0,14.0,20.38,4.076
7076.0,Shannon Martin,3687.0,yes,16.0,28.0,31.29,6.258
6292.0,Erik Frost,3654.0,yes,22.0,15.0,8.76,1.752
2074.0,Lindsey Lamb,2984.0,yes,6.0,7.0,10.21,2.0420000000000003
7060.0,Rodney Fisher,1739.0,yes,19.0,24.0,32.42,6.484
7992.0,Bradley Downs,3494.0,yes,11.0,29.0,43.02,8.604000000000001
5952.0,Thomas Gardner,3206.0,yes,12.0,12.0,14.46,2.8920000000000003
2674.0,Brittany Williams,923.0,yes,8.0,25.0,30.53,6.106
9705.0,Cody Jenkins,799.0,yes,24.0,12.0,10.44,2.088
3698.0,Timothy Bishop,99.0,yes,24.0,17.0,23.55,4.71
5214.0,Aaron Smith,4487.0,yes,22.0,25.0,14.95,2.9899999999999998
2234.0,Kendra Mclean,3461.0,yes,23.0,13.0,16.3,3.2600000000000002
2847.0,Tracey Brown,1670.0,yes,13.0,21.0,27.54,5.508
